source,section,case,face,arm_label,arm_id,run_tag,republished,status,detail,unscored_cause
amber-gpt/results/2026-W37.md,Full matrix,A-24bcf707,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-24bcf707,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-24bcf707,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-24bcf707,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-442d4aab,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-442d4aab,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-442d4aab,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-442d4aab,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-442d4aab,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-47eea242,review,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-47eea242,review,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ -1,
amber-gpt/results/2026-W37.md,Full matrix,A-47eea242,review,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-47eea242,review,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-47eea242,review,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ -1,
amber-gpt/results/2026-W37.md,Full matrix,A-569dbe0d,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W37.md,Full matrix,A-569dbe0d,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W37.md,Full matrix,A-569dbe0d,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W37.md,Full matrix,A-569dbe0d,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W37.md,Full matrix,A-569dbe0d,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 10/10,
amber-gpt/results/2026-W37.md,Full matrix,A-61f7ad01,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-61f7ad01,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-61f7ad01,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-61f7ad01,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-61f7ad01,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-641195e2,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-641195e2,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-641195e2,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-641195e2,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-641195e2,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-6fbeb363,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-6fbeb363,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-6fbeb363,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-6fbeb363,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-6fbeb363,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Makeup matrix (2 new ops cases),A-6fbeb363,ops,gpt-6-astra（裸）,gpt-6-astra@openai-codex,makeup,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-77d62143,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-77d62143,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-77d62143,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-77d62143,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-77d62143,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 8/8,
amber-gpt/results/2026-W37.md,Full matrix,A-791e90ac,text,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-791e90ac,text,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-791e90ac,text,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-791e90ac,text,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-791e90ac,text,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓ 6/6,
amber-gpt/results/2026-W37.md,Full matrix,A-87c472cb,build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W37.md,Full matrix,A-87c472cb,build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W37.md,Full matrix,A-87c472cb,build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W37.md,Full matrix,A-87c472cb,build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W37.md,Full matrix,A-87c472cb,build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ 6/8,
amber-gpt/results/2026-W37.md,Full matrix,A-8c909d0a,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8c909d0a,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8c909d0a,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8c909d0a,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8c909d0a,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Makeup matrix (2 new ops cases),A-8c909d0a,ops,gpt-6-astra（裸）,gpt-6-astra@openai-codex,makeup,0,pass,✓ 7/7,
amber-gpt/results/2026-W37.md,Full matrix,A-8d4bc770,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8d4bc770,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8d4bc770,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8d4bc770,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-8d4bc770,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-984e80ee,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-984e80ee,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-984e80ee,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-984e80ee,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-984e80ee,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-a317e74b,verify,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ 12/15,
amber-gpt/results/2026-W37.md,Full matrix,A-a317e74b,verify,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ 14/15,
amber-gpt/results/2026-W37.md,Full matrix,A-a317e74b,verify,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ 7/15,
amber-gpt/results/2026-W37.md,Full matrix,A-a317e74b,verify,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,invalid_or_pending,∅ timeout,infrastructure_timeout
amber-gpt/results/2026-W37.md,Full matrix,A-a317e74b,verify,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ 7/15,
amber-gpt/results/2026-W37.md,Full matrix,A-a5608487,ops,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-a5608487,ops,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-a5608487,ops,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-a5608487,ops,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-a5608487,ops,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,pass,✓,
amber-gpt/results/2026-W37.md,Full matrix,A-be92627f,verify,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ 2/9,
amber-gpt/results/2026-W37.md,Full matrix,A-be92627f,verify,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W37.md,Full matrix,A-be92627f,verify,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ 3/9,
amber-gpt/results/2026-W37.md,Full matrix,A-be92627f,verify,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W37.md,Full matrix,A-be92627f,verify,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ 4/9,
amber-gpt/results/2026-W37.md,Full matrix,A-cdc3d11a,review,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-cdc3d11a,review,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ -1,
amber-gpt/results/2026-W37.md,Full matrix,A-cdc3d11a,review,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-cdc3d11a,review,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-cdc3d11a,review,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ -3,
amber-gpt/results/2026-W37.md,Full matrix,A-d511f9e8,verify,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W37.md,Full matrix,A-d511f9e8,verify,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ 3/12,
amber-gpt/results/2026-W37.md,Full matrix,A-d511f9e8,verify,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ 4/12,
amber-gpt/results/2026-W37.md,Full matrix,A-d511f9e8,verify,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,invalid_or_pending,∅ timeout,infrastructure_timeout
amber-gpt/results/2026-W37.md,Full matrix,A-d511f9e8,verify,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ 3/12,
amber-gpt/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-d9b79b46,ui-build,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗,
amber-gpt/results/2026-W37.md,Full matrix,A-ea80d793,vision,luna h,gpt-5.6-luna-900k@openai-codex:high,primary,0,fail,✗ -2,
amber-gpt/results/2026-W37.md,Full matrix,A-ea80d793,vision,luna m,gpt-5.6-luna-900k@openai-codex:medium,primary,0,fail,✗ -3,
amber-gpt/results/2026-W37.md,Full matrix,A-ea80d793,vision,luna xh,gpt-5.6-luna-900k@openai-codex:xhigh,primary,0,fail,✗ -3,
amber-gpt/results/2026-W37.md,Full matrix,A-ea80d793,vision,sol h,gpt-5.6-sol-900k@openai-codex:high,primary,0,fail,✗ -3,
amber-gpt/results/2026-W37.md,Full matrix,A-ea80d793,vision,sol m,gpt-5.6-sol-900k@openai-codex:medium,primary,0,fail,✗ -3,
amber-ollama/results/2026-W36.md,Full matrix,A-0676097b,req-drift,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 4/4,
amber-ollama/results/2026-W36.md,Full matrix,A-0676097b,req-drift,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 4/4,
amber-ollama/results/2026-W36.md,Full matrix,A-13854d9d,text,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 5/5,
amber-ollama/results/2026-W36.md,Full matrix,A-13854d9d,text,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 5/5,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-1fd3683a,text,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,pass,✓ 2/2,
amber-ollama/results/2026-W36.md,Full matrix,A-1fd3683a,text,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 2/2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-1fd3683a,text,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,pass,✓ 2/2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-1fd3683a,text,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,fail,✗ exec,
amber-ollama/results/2026-W36.md,Full matrix,A-1fd3683a,text,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 2/2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-1fd3683a,text,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,pass,✓ 2/2,
amber-ollama/results/2026-W36.md,Full matrix,A-24bcf707,ops,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-24bcf707,ops,g53f,glm-5.3-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-442d4aab,build,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Full matrix,A-442d4aab,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-442d4aab,build,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-442d4aab,build,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,fail,✗ 1/7,
amber-ollama/results/2026-W36.md,Full matrix,A-442d4aab,build,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-442d4aab,build,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Full matrix,A-47eea242,review,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 2,
amber-ollama/results/2026-W36.md,Full matrix,A-47eea242,review,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 4,
amber-ollama/results/2026-W36.md,Full matrix,A-569dbe0d,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 10/10,
amber-ollama/results/2026-W36.md,Full matrix,A-569dbe0d,build,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 10/10,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-61f7ad01,build,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,fail,✗ 5/7,
amber-ollama/results/2026-W36.md,Full matrix,A-61f7ad01,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-61f7ad01,build,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-61f7ad01,build,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Full matrix,A-61f7ad01,build,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-61f7ad01,build,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,pass,✓ 7/7,
amber-ollama/results/2026-W36.md,Full matrix,A-641195e2,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W36.md,Full matrix,A-641195e2,build,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W36.md,Full matrix,A-77d62143,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W36.md,Full matrix,A-77d62143,build,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 8/8,
amber-ollama/results/2026-W36.md,Full matrix,A-791e90ac,text,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓ 6/6,
amber-ollama/results/2026-W36.md,Full matrix,A-791e90ac,text,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 6/6,
amber-ollama/results/2026-W36.md,Full matrix,A-87c472cb,build,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ 6/8,
amber-ollama/results/2026-W36.md,Full matrix,A-87c472cb,build,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 6/8,
amber-ollama/results/2026-W36.md,Full matrix,A-8d4bc770,ops,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-8d4bc770,ops,g53f,glm-5.3-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-984e80ee,ops,d4f,deepseek-v4-flash:0731@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-984e80ee,ops,g53f,glm-5.3-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a317e74b,verify,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,fail,✗ 9/15,
amber-ollama/results/2026-W36.md,Full matrix,A-a317e74b,verify,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ 14/15,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a317e74b,verify,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,fail,✗ 14/15,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a317e74b,verify,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,fail,✗ 8/15,
amber-ollama/results/2026-W36.md,Full matrix,A-a317e74b,verify,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 14/15,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a317e74b,verify,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,fail,✗ 14/15,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a5608487,ops,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-a5608487,ops,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ 4/5,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a5608487,ops,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,fail,✗ 4/5,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a5608487,ops,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-a5608487,ops,g53f,glm-5.3-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-a5608487,ops,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-be92627f,verify,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ 7/9,
amber-ollama/results/2026-W36.md,Full matrix,A-be92627f,verify,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 4/9,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-cdc3d11a,review,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,fail,✗ -12,
amber-ollama/results/2026-W36.md,Full matrix,A-cdc3d11a,review,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ -2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-cdc3d11a,review,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,fail,✗ -2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-cdc3d11a,review,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,fail,✗ -2,
amber-ollama/results/2026-W36.md,Full matrix,A-cdc3d11a,review,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 0,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-cdc3d11a,review,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,fail,✗ 0,
amber-ollama/results/2026-W36.md,Full matrix,A-d511f9e8,verify,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ 4/12,
amber-ollama/results/2026-W36.md,Full matrix,A-d511f9e8,verify,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 4/12,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-d9b79b46,ui-build,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,fail,✗,
amber-ollama/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-d9b79b46,ui-build,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,fail,✗,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-d9b79b46,ui-build,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,pass,✓,
amber-ollama/results/2026-W36.md,Full matrix,A-d9b79b46,ui-build,g53f,glm-5.3-flash@ollama,primary,0,fail,✗ 11/12,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-d9b79b46,ui-build,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,fail,✗ 11/12,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-ea80d793,vision,d4f-0731 crof,deepseek-v4-flash:0731@crof,primary,1,fail,✗ blank,
amber-ollama/results/2026-W36.md,Full matrix,A-ea80d793,vision,d4f,deepseek-v4-flash:0731@ollama,primary,0,fail,✗ -2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-ea80d793,vision,d4f-0731 ollama,deepseek-v4-flash:0731@ollama,primary,1,fail,✗ -2,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-ea80d793,vision,glm-5.3-flash crof,glm-5.3-flash@crof,primary,1,fail,✗ -2,
amber-ollama/results/2026-W36.md,Full matrix,A-ea80d793,vision,g53f,glm-5.3-flash@ollama,primary,0,pass,✓ 3.0,
amber-ollama/results/2026-W36.md,Cross-vendor digest,A-ea80d793,vision,glm-5.3-flash ollama,glm-5.3-flash@ollama,primary,1,pass,✓ 3.0,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-0676097b,req-drift,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-0676097b,req-drift,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-13854d9d,text,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 5/5,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-13854d9d,text,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 5/5,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-1fd3683a,text,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓ 2/2,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-1fd3683a,text,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓ 2/2,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-24bcf707,ops,deepseek-v4.1-flash,deepseek-v4.1-flash@ollama,primary,0,pass,✓,
amber-ollama/results/2026-W37.md,Head-to-head matrix (same day/band/endpoint),A-24bcf707,ops,glm-5.3-flash,glm-5.3-flash@ollama,retest,0,pass,✓,
